datetime,obs_type,usage,temp
2020-08-08 08:08:50.435269,cooldown,0.0,48.312
2020-08-08 08:08:51.438033,cooldown,0.0,47.774
2020-08-08 08:08:52.440770,cooldown,0.0,47.774
2020-08-08 08:08:53.443706,cooldown,0.0,47.774
2020-08-08 08:08:54.446728,cooldown,0.2,47.774
2020-08-08 08:08:55.449535,cooldown,0.0,47.236
2020-08-08 08:08:56.452289,cooldown,0.0,47.774
2020-08-08 08:08:57.455072,cooldown,0.0,47.236
2020-08-08 08:08:58.457822,cooldown,0.0,47.236
2020-08-08 08:08:59.460668,cooldown,0.0,47.236
2020-08-08 08:09:00.463434,cooldown,0.0,47.236
2020-08-08 08:09:01.466413,cooldown,0.7,47.236
2020-08-08 08:09:02.469204,cooldown,0.0,47.236
2020-08-08 08:09:03.471959,cooldown,0.0,47.236
2020-08-08 08:09:04.474724,cooldown,0.0,46.698
2020-08-08 08:09:05.477518,cooldown,0.0,47.236
2020-08-08 08:09:06.480266,cooldown,0.0,46.16
2020-08-08 08:09:07.483055,cooldown,0.0,46.16
2020-08-08 08:09:08.485822,cooldown,0.0,46.698
2020-08-08 08:09:09.488836,cooldown,2.0,46.698
2020-08-08 08:09:10.491704,cooldown,0.2,46.16
2020-08-08 08:09:11.494541,cooldown,0.2,46.16
2020-08-08 08:09:12.497306,cooldown,0.0,46.16
2020-08-08 08:09:13.500057,cooldown,0.0,46.16
2020-08-08 08:09:14.502793,cooldown,0.0,46.16
2020-08-08 08:09:15.505543,cooldown,0.0,46.16
2020-08-08 08:09:16.508452,cooldown,0.2,46.16
2020-08-08 08:09:17.511235,cooldown,0.0,45.622
2020-08-08 08:09:18.513999,cooldown,0.0,45.622
2020-08-08 08:09:19.516879,cooldown,0.2,45.622
2020-08-08 08:09:20.519682,cooldown,0.2,45.622
2020-08-08 08:09:21.522427,cooldown,0.0,45.622
2020-08-08 08:09:22.525245,cooldown,0.0,45.622
2020-08-08 08:09:23.528305,cooldown,0.2,45.622
2020-08-08 08:09:24.531078,cooldown,0.0,45.622
2020-08-08 08:09:25.533846,cooldown,0.0,45.084
2020-08-08 08:09:26.536729,cooldown,0.2,45.084
2020-08-08 08:09:27.539508,cooldown,0.0,45.622
2020-08-08 08:09:28.542298,cooldown,0.0,45.622
2020-08-08 08:09:29.545061,cooldown,0.0,45.084
2020-08-08 08:09:30.547827,cooldown,0.0,45.084
2020-08-08 08:09:31.550623,cooldown,0.2,45.084
2020-08-08 08:09:32.553413,cooldown,0.0,45.084
2020-08-08 08:09:33.556303,cooldown,0.2,45.084
2020-08-08 08:09:34.559143,cooldown,0.0,45.084
2020-08-08 08:09:35.561928,cooldown,0.2,45.084
2020-08-08 08:09:36.564740,cooldown,0.0,45.084
2020-08-08 08:09:37.567539,cooldown,0.0,45.084
2020-08-08 08:09:38.570353,cooldown,0.0,45.084
2020-08-08 08:09:39.573231,cooldown,1.5,44.546
2020-08-08 08:09:40.576108,cooldown,0.5,44.546
2020-08-08 08:09:41.579143,cooldown,0.0,44.546
2020-08-08 08:09:42.581926,cooldown,0.0,44.546
2020-08-08 08:09:43.584709,cooldown,0.0,44.546
2020-08-08 08:09:44.587505,cooldown,0.0,44.008
2020-08-08 08:09:45.590279,cooldown,0.0,44.546
2020-08-08 08:09:46.593053,cooldown,0.0,44.008
2020-08-08 08:09:47.595851,cooldown,0.0,44.546
2020-08-08 08:09:48.598806,cooldown,0.7,44.008
2020-08-08 08:09:49.601769,cooldown,0.8,44.546
2020-08-08 08:09:50.604602,cooldown,0.0,44.546
2020-08-08 08:09:51.607384,cooldown,0.0,44.008
2020-08-08 08:09:52.610167,cooldown,0.0,43.47
2020-08-08 08:09:53.613152,cooldown,0.0,43.47
2020-08-08 08:09:54.616018,cooldown,0.5,44.008
2020-08-08 08:09:55.618918,cooldown,0.0,44.008
2020-08-08 08:09:56.621660,cooldown,0.0,44.008
2020-08-08 08:09:57.624407,cooldown,0.0,44.008
2020-08-08 08:09:58.627158,cooldown,0.0,44.008
2020-08-08 08:09:59.630020,cooldown,0.0,43.47
2020-08-08 08:10:00.632822,cooldown,0.0,43.47
